Id;Name;ParentId;Depth;Classification;Jurisdiction;ResolvedMinistry
125;Bundessozialgericht;88.0;1;Sozialgericht;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
126;Bundessprachenamt;86.0;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
127;Bundesstelle für Flugunfalluntersuchung;94.0;1;Luftverkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
128;Bundesstelle für Seeunfalluntersuchung;94.0;1;Wasser und Schifffahrt;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
129;Bundessteuerberaterkammer;84.0;1;Steuerberaterkammer;Bund;Bundesministerium der Finanzen (BMF)
50138;Bundesstiftung Bauakademie;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Bildung und Forschung (BMBF)
50066;Bundesstiftung Baukultur;;0;Stiftung des öffentlichen Rechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
50086;Bundesstiftung Frühe Hilfen;;0;Stiftung des Privatrechts;Bund;Bundesministerium der Verteidigung (BMVg)
50065;Bundesstiftung Gleichstellung;;0;Stiftung des öffentlichen Rechts;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
50073;Bundesstiftung Magnus Hirschfeld;;0;Stiftung des Privatrechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
130;Bundesstiftung Mutter und Kind - Schutz des ungeborenen Lebens;91.0;1;Stiftung des öffentlichen Rechts;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
860;Bundesstiftung zur Aufarbeitung der SED-Diktatur;155.0;1;Stiftung des öffentlichen Rechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
134;Bundesverfassungsgericht;;0;Verfassungsgericht;Bund;Bundesministerium der Justiz (BMJ)
136;Bundesverwaltungsamt;87.0;1;;Bund;Bundesministerium des Innern und für Heimat (BMI)
137;Bundesverwaltungsgericht;85.0;1;Bundesverwaltungsgericht;Bund;Bundesministerium der Justiz (BMJ)
138;Bundeswahlbeauftragter für die Sozialversicherungswahlen;;0;Beauftragte;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4335;Bundeswahlleiterin;842.0;0;Wahlleiter;Bund;Bundesministerium des Innern und für Heimat (BMI)
206;Bundeswehrfachschule Berlin;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
207;Bundeswehrfachschule Hamburg;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
208;Bundeswehrfachschule Hannover;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
209;Bundeswehrfachschule Karlsruhe;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
210;Bundeswehrfachschule Kassel;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
211;Bundeswehrfachschule Koblenz;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
212;Bundeswehrfachschule Köln;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
213;Bundeswehrfachschule München;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
214;Bundeswehrfachschule Naumburg;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
215;Bundeswehrfachschule Würzburg;280.0;2;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
216;Bundeswehrkrankenhaus Berlin;;0;Bundeswehrkrankenhaus;Bund;Bundesministerium der Verteidigung (BMVg)
217;Bundeswehrkrankenhaus Hamburg;;0;Bundeswehrkrankenhaus;Bund;Bundesministerium der Verteidigung (BMVg)
218;Bundeswehrkrankenhaus Ulm;;0;Bundeswehrkrankenhaus;Bund;Bundesministerium der Verteidigung (BMVg)
219;Bundeswehrkrankenhaus Westerstede;;0;Bundeswehrkrankenhaus;Bund;Bundesministerium der Verteidigung (BMVg)
220;Bundeswehrverwaltungsschule II;86.0;1;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
221;Bundeswehrverwaltungsschule I-Technik;86.0;1;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
222;Bundeswehrverwaltungsschule IV;86.0;1;Militärische Ausbildungsstätte;Bund;Bundesministerium der Verteidigung (BMVg)
223;Bundeswehrverwaltungsstelle Frankreich;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
224;Bundeswehrverwaltungsstelle Großbritannien;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
225;Bundeswehrverwaltungsstelle Italien;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
226;Bundeswehrverwaltungsstelle Niederlande;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
227;Bundeswehrverwaltungsstelle Polen;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
228;Bundeswehrverwaltungsstelle USA Kanada;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
229;Bundeswehrverwaltungstelle Belgien;280.0;2;Bundeswehrverwaltungsstelle;Bund;Bundesministerium der Verteidigung (BMVg)
230;Bundeswehrzentralkrankenhaus Koblenz;;0;Bundeswehrkrankenhaus;Bund;Bundesministerium der Verteidigung (BMVg)
231;Bundeszentralamt für Steuern;84.0;1;Haushalt und Steuern;Bund;Bundesministerium der Finanzen (BMF)
117;Bundeszentrale für Kinder- und Jugendmedienschutz;91.0;1;Jugend;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
233;Bundeszentrale für politische Bildung;87.0;1;Politische Bildung;Bund;Bundesministerium des Innern und für Heimat (BMI)
49805;Bundeszentrum für Ernährung (BZfE);;0;Ernährung;Bund;Bundesministerium des Innern und für Heimat (BMI)
52154;Bund Freikirchlicher Pfingstgemeinden KdöR;;0;Kirche;Bund;Bundesministerium des Innern und für Heimat (BMI)
51209;Bund-Länder-Kommission für Informationstechnik in der Justiz (BLK);;0;Justiz;Bund;Bundesministerium der Justiz (BMJ)
234;Bündnis für Demokratie und Toleranz;87.0;1;Politische Bildung;Bund;Bundesministerium des Innern und für Heimat (BMI)
49800;Büro Bundeskanzler a.D. Gerhard Schröder;;0;;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
50164;Büro der Bundeskanzlerin a. D. Dr. Angela Merkel;;0;;Bund;Bundeskanzleramt (BKAmt)
235;Büro für Technikfolgenabschätzung beim Deutschen Bundestag;351.0;1;Technologie;Bund;Bundeskanzleramt (BKAmt)
236;BVVG Bodenverwertungs- und -verwaltungs GmbH;;0;Boden;Bund;Bundesministerium des Innern und für Heimat (BMI)
49945;BW Bekleidungsmanagement GmbH;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
51764;BWI GmbH;;0;IT-Dienstleister;Bund;Bundesministerium der Verteidigung (BMVg)
14729;Cannabisagentur;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
50122;Caribbean Biodiversity Fund;;0;Stiftung des Privatrechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
307;Centrum für internationale Migration und Entwicklung;88.0;1;Integration;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
49921;CISPA – Helmholtz-Zentrum für Informationssicherheit gGmbH;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
308;ConAct - Koordinierungszentrum Deutsch-Israelischer Jugendaustausch;91.0;1;Jugend;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
309;Conterganstiftung für behinderte Menschen;;0;Stiftung des öffentlichen Rechts;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
6592;Continentale Betriebskrankenkasse;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
49012;DAB+ - Digitalradio Deutschland e.V.;;0;Rundfunkanstalt;Bund;Bundesministerium des Innern und für Heimat (BMI)
6593;DAK-Gesundheit;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
310;Das Waffensystemkommando der Luftwaffe;;0;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
52186;Datenschutzaufsicht der Deutschen Welle;;0;Rundfunk;Bund;Bundesministerium der Justiz (BMJ)
49230;DAVVL e. V.;;0;Luftverkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
16415;DB Energie GmbH;;0;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
51186;DB InfraGO;;0;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
50918;DB Konzernzentrale;;0;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
7790;DB Regio AG;;0;Fernverkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
6594;Debeka BKK;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
50141;DEFA-Stiftung;;0;Stiftung des Privatrechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
49140;DEG - Deutsche Investitions- und Entwicklungsgesellschaft mbH;;0;Förderbank;Bund;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ)
34212;DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH;;0;Straßen und Grünflächen;Bund;Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen (BMWSB)
311;DekaBank-Deutsche Girozentrale;84.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
16757;DEKRA e.V.;;0;TÜV;Bund;Bundesministerium des Innern und für Heimat (BMI)
16480;Der Kinderkanal von ARD und ZDF;;0;Rundfunkanstalt;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
19154;Der Rundfunkdatenschutzbeauftragte von WDR, BR, SR, DRadio und ZDF;;0;Rundfunk;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
48942;Der Sonderbeauftragte der Bundesregierung für Afghanistan und Pakistan;;0;Beauftragte;Bund;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ)
313;Deutsche Akademie der Technikwissenschaften;;0;Akademie;Bund;Bundesministerium für Bildung und Forschung (BMBF)
314;Deutsche Akademie Rom Villa Massimo;;0;Akademie;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
315;Deutsche Akkreditierungsstelle GmbH;;0;Dienstleistung;Bund;Bundesministerium des Innern und für Heimat (BMI)
15910;Deutsche Akkreditierungs- und Zulassungsgesellschaft für Umweltgutachter;;0;;Bund;Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (BMUV)
12913;Deutsche Bahn AG;;0;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
14438;Deutsche Bahn Investor Relations;;0;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
51969;Deutsche Botschaft Accra;;0;Bundesanstalt;Bund;Auswärtiges Amt (AA)
51796;Deutsche Botschaft in Brasília;;0;;Bund;Auswärtiges Amt (AA)
51820;Deutsche Botschaft Paris;;0;;Bund;Auswärtiges Amt (AA)
317;Deutsche Bundesbank;;0;Bank;Bund;Bundesministerium der Finanzen (BMF)
318;Deutsche Bundesbank - Hauptverwaltung Berlin;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
319;Deutsche Bundesbank - Hauptverwaltung Düsseldorf;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
328;Deutsche Bundesbank - Hauptverwaltung Frankfurt am Main;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
329;Deutsche Bundesbank - Hauptverwaltung Hamburg;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
330;Deutsche Bundesbank - Hauptverwaltung Hannover;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
331;Deutsche Bundesbank - Hauptverwaltung Leipzig;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
332;Deutsche Bundesbank - Hauptverwaltung Mainz;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
333;Deutsche Bundesbank - Hauptverwaltung München;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
334;Deutsche Bundesbank - Hauptverwaltung Stuttgart;317.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
335;Deutsche Bundesstiftung Umwelt;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (BMUV)
15652;Deutsche Emissionshandelsstelle;875.0;2;Umweltschutz;Bund;Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (BMUV)
336;Deutsche Energie-Agentur GmbH;88.0;0;Energie;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
51703;Deutsche Energy Terminal GmbH;;0;Energie;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
51965;Deutsche Fördermittelakademie;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
337;Deutsche Forschungsanstalt für Lebensmittelchemie;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
338;Deutsche Forschungsgemeinschaft;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
340;Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH;;0;GIZ;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
341;Deutsche Gesetzliche Unfallversicherung e.V.;;0;Unfallkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
50087;Deutsche Härtefallstiftung;;0;Stiftung des Privatrechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
15849;Deutsche Hauptstelle für DHS e. V. Suchtfragen e. V.;;0;Gesundheit;Bund;Bundesministerium für Gesundheit (BMG)
342;Deutsche Investitions- und Entwicklungsgesellschaft;;0;Wirtschaftsförderung;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
343;Deutsche Kinemathek - Museum für Film und Fernsehen;;0;Museum und Ausstellungen;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
51810;Deutsche Krankenhausgesellschaft (DKG);;0;Verein;Bund;Bundesministerium für Gesundheit (BMG)
344;Deutsche Nationalbibliothek;155.0;1;Bibliothek;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
51211;Deutsche Post AG Rentenservice;;0;Rentenversicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
345;Deutscher Akademischer Austauschdienst e.V.;;0;Hochschule;Bund;Bundesministerium des Innern und für Heimat (BMI)
346;Deutscher Anteil Deutsch-Französiche Brigade;582.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
348;Deutscher Anteil I. Deutsch-Niederländisches Korps;582.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
349;Deutscher Anteil Multinationales Korps Nordost;582.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
351;Deutscher Bundestag;;0;Parlamentsverwaltung;Bund;Bundeskanzleramt (BKAmt)
352;Deutsche Rentenversicherung Bund;;0;Rentenversicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
353;Deutsche Rentenversicherung Knappschaft-Bahn-See;;0;Sozialversicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
354;Deutscher Ethikrat;;0;Konferenz;Bund;Bundesministerium des Innern und für Heimat (BMI)
355;Deutscher Frauenrat;;0;Frauen;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
356;Deutscher Koordinierungsrat e.V.;;0;Konferenz;Bund;Bundesministerium des Innern und für Heimat (BMI)
361;Deutscher Olympischer Sportbund;;0;Sport und Freizeit;Bund;Bundesministerium des Innern und für Heimat (BMI)
362;Deutscher Sparkassen- und Giroverband;84.0;1;Bank;Bund;Bundesministerium der Finanzen (BMF)
14446;Deutscher Städtetag;;0;Städtetag;Bund;Bundesministerium des Innern und für Heimat (BMI)
52097;Deutscher Städte- und Gemeindebund e. V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
366;Deutscher Verein für öffentliche und private Fürsorge e.V.;;0;Verein;Bund;Bundesministerium des Innern und für Heimat (BMI)
367;Deutscher Verkehrssicherheitsrat;;0;Verein;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
368;Deutscher Weinfonds;;0;Wirtschaftsförderung;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
369;Deutscher Wetterdienst;94.0;1;Meteorologie;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
370;Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH;;0;Forschung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
371;Deutsches Archäologisches Institut;43.0;1;Archäologie;Bund;Auswärtiges Amt (AA)
373;Deutsches BiomasseForschungsZentrum gemeinnützige GmbH;;0;Energie;Bund;Bundesministerium für Bildung und Forschung (BMBF)
374;Deutsche Schillergesellschaft;;0;Medien;Bund;Bundesministerium der Verteidigung (BMVg)
375;Deutsches Diabetes-Zentrum - Leibniz-Zentrum für Diabetes-Forschung an der Heinrich-Heine-Universität Düsseldorf;;0;Leibniz-Institut;Bund;Bundesministerium für Bildung und Forschung (BMBF)
376;Deutsches Elektronen-Synchrotron;;0;Forschung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
380;Deutsches Institut für Entwicklungspolitik;;0;;Bund;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ)
381;Deutsches Institut für Ernährungsforschung;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
382;Deutsches Institut für Erwachsenenbildung;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
383;Deutsches Institut für Internationale Pädagogische Forschung;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
51230;Deutsches Institut für Normung;;0;Verein;Bund;Bundesministerium des Innern und für Heimat (BMI)
385;Deutsches Institut für Urbanistik;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
386;Deutsches Institut für Wirtschaftsforschung;;0;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
387;Deutsches Jugendinstitut e.V.;;0;Jugend;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
389;Deutsches Kulturforum östliches Europa e.V.;;0;Internationale Beziehungen;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
391;Deutsches Patent- und Markenamt;85.0;1;Patente;Bund;Bundesministerium der Justiz (BMJ)
393;Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
394;Deutsches Rheuma-Forschungszentrum Berlin;715.0;1;;Bund;Bundesministerium für Bildung und Forschung (BMBF)
395;Deutsches Rotes Kreuz e. V.;;0;Katastrophenschutz;Bund;Bundesministerium des Innern und für Heimat (BMI)
50391;Deutsches Rundfunkarchiv;;0;Archiv;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
396;Deutsches Schiffahrtsmuseum;;0;Museum und Ausstellungen;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
18269;Deutsches Studierendenwerk e.V.;;0;Studierendenwerk;Bund;Bundesministerium des Innern und für Heimat (BMI)
15905;Deutsche Stiftung Denkmalschutz;;0;Denkmäler;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
397;Deutsche Stiftung Friedensforschung;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Bildung und Forschung (BMBF)
50064;Deutsche Stiftung für Engagement und Ehrenamt;;0;Stiftung des öffentlichen Rechts;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
398;Deutsche Stiftung für internationale rechtliche Zusammenarbeit e.V.;;0;Stiftung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
15911;Deutsche Stiftung Organtransplantation;;0;;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
4122;Deutsche Stiftung Verbraucherschutz;;0;Stiftung;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
399;Deutsches Weininstitut GmbH;;0;Wirtschaftsförderung;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
401;Deutsches Zentrum für Luft- und Raumfahrt e.V.;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
402;Deutsches Zentrum für Neurodegenerative Erkrankungen e.V.;585.0;1;Medizinisches Zentrum;Bund;Bundesministerium für Bildung und Forschung (BMBF)
404;Deutsche Verbindungsstelle des Rüstungsbereichs USA/Kanada;279.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
405;Deutsche Verbindungsstelle Krankenversicherung - Ausland;;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
406;Deutsche Welle;155.0;1;Rundfunkanstalt;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
407;Deutsche Zentralbibliothek für Medizin;;0;Bibliothek;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
321;Deutsche Zentrale für Tourismus e. V.;;0;Tourismus;Bund;Bundesministerium des Innern und für Heimat (BMI)
50077;Deutsch-israelische Stiftung für wissenschaftliche Forschung und Entwicklung;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Bildung und Forschung (BMBF)
50070;Deutsch-Israelisches Zukunftsforum;;0;Stiftung des Privatrechts;Bund;Auswärtiges Amt (AA)
50078;Deutsch-Polnische Wissenschaftsstiftung;;0;Stiftung des Privatrechts;Bund;Bundesministerium für Bildung und Forschung (BMBF)
323;DFS Deutsche Flugsicherung GmbH;301.0;1;Luftverkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
16769;Die Autobahn GmbH des Bundes;;0;Autobahndirektion;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
51950;Die Autobahn GmbH des Bundes - Niederlassung Rheinland;;0;Verkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
51929;Die Beauftragte der Bundesregierung für Sport und Ehrenamt;;0;Sport und Freizeit;Bund;Bundesministerium des Innern und für Heimat (BMI)
305;Die Bundesbeauftragte für den Datenschutz und die Informationsfreiheit;;0;Beauftragte für Datenschutz und Informationsfreiheit;Bund;Bundesministerium der Justiz (BMJ)
49260;Die Bundesbeauftragte für die Opfer der SED-Diktatur beim Deutschen Bundestag;;0;;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
4141;die medienanstalten - ALM GbR;;0;Medienanstalt;Bund;Bundesministerium des Innern und für Heimat (BMI)
50068;DigitalService GmbH des Bundes;;0;Unternehmen;Bund;Bundesministerium des Innern und für Heimat (BMI)
50896;DIHK | Deutsche Industrie- und Handelskammer;;0;Industrie- und Handelskammer;Bund;Bundesministerium des Innern und für Heimat (BMI)
324;Division Luftbewegliche Operationen;582.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
325;Division Spezielle Operationen;582.0;2;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
50142;Donauschwäbisches Zentralmuseum;;0;Stiftung des Privatrechts;Bund;Beauftragte der Bundesregierung für Kultur und Medien (BKM)
327;dvv international;;0;Aus- und Weiterbildung;Bund;Bundesministerium für Bildung und Forschung (BMBF)
52130;Ecocert Deutschland GmbH;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
410;Einsatzführungskommando der Bundeswehr;86.0;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
411;Eisenbahn-Bundesamt;94.0;1;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
1007;Eisenbahn-Unfalluntersuchungsstelle des Bundes;94.0;1;Bahn;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
6597;energie-BKK;135.0;0;Krankenkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
15850;Engagement Global gGmbH;;0;Wirtschaftsförderung;Bund;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)
15909;Entschädigungseinrichtung der Wertpapierhandelsunternehmen;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
15908;Entschädigungseinrichtung deutscher Banken GmbH;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
414;Erdölbevorratungsverband;;0;Energie;Bund;Bundesministerium für Wirtschaft und Klimaschutz (BMWK)
4107;Erstes Deutsches Fernsehen;;0;Rundfunkanstalt;Bund;Bundesministerium des Innern und für Heimat (BMI)
416;Europäisches Zentrum für Minderheitenfragen;;0;Integration;Bund;Bundesministerium des Innern und für Heimat (BMI)
50074;European Center for Minority Issues;;0;Stiftung des Privatrechts;Bund;Auswärtiges Amt (AA)
417;Evangelisches Kirchenamt für die Bundeswehr;86.0;1;Bundeswehr;Bund;Bundesministerium der Verteidigung (BMVg)
52050;Evangelisches Kirchenamt für die Bundeswehr (EKA);;0;;Bund;Bundesministerium der Verteidigung (BMVg)
16125;Evangelische Zusatzversorgungskasse;;0;Rentenversicherung;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
50240;EWN Entsorgungswerk für Nuklearanlagen GmbH;;0;Atomkraft;Bund;Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (BMUV)
52010;EY Betriebskrankenkasse;;0;Krankenkasse;Bund;Bundesministerium für Gesundheit (BMG)
418;Fachagentur Nachwachsende Rohstoffe e.V.;;0;Natur;Bund;Bundesministerium des Innern und für Heimat (BMI)
419;Fachbereich Maler und Lackierer (MBZ) im HBZ Brackwede e.V.;;0;Zentralverband;Bund;Bundesministerium des Innern und für Heimat (BMI)
424;Fachstelle für Internationale Jugendarbeit der Bundesrepublik Deutschland e.V.;;0;Jugend;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14030;Familienkasse Baden-Württemberg-Ost;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14031;Familienkasse Baden-Württemberg-West;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14032;Familienkasse Bayern Nord;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14033;Familienkasse Berlin-Brandenburg;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14034;Familienkasse Niedersachsen-Bremen;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14035;Familienkasse Nord;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14036;Familienkasse Nordrhein-Westfalen Nord;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14037;Familienkasse Nordrhein-Westfalen Ost;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14038;Familienkasse Nordrhein-Westfalen West;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14039;Familienkasse Rheinland-Pfalz-Saarland;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14040;Familienkasse Sachsen;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14041;Familienkasse Sachsen-Anhalt-Thüringen;88.0;0;Familienkasse;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
434;Ferdinand-Braun-Institut für Höchstfrequenztechnik;;0;;Bund;Bundesministerium des Innern und für Heimat (BMI)
48876;Fernstraßen-Bundesamt;;0;Verkehr;Bund;Bundesministerium für Digitales und Verkehr (BMDV)
